Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level)
2024-08-20T12:01:29,24546.00,5.51,240.69,-36953.37,1190
2024-08-20T12:01:30,24546.00,5.52,240.69,-36953.37,1191
2024-08-20T12:01:31,24546.00,5.52,240.69,-36953.37,1192
2024-08-20T12:01:32,24545.00,5.53,240.68,-36952.73,1193
2024-08-20T12:01:33,24546.00,5.53,240.69,-36953.37,1194
2024-08-20T12:01:34,24545.00,5.54,240.68,-36952.73,1195
2024-08-20T12:01:35,24546.00,5.54,240.69,-36953.37,1196
2024-08-20T12:01:36,24546.00,5.55,240.69,-36953.37,1197
2024-08-20T12:01:37,24546.00,5.55,240.69,-36953.37,1198
2024-08-20T12:01:38,24545.00,5.55,240.68,-36952.73,1199
2024-08-20T12:01:39,24545.00,5.56,240.68,-36952.73,1200
2024-08-20T12:01:40,24546.00,5.56,240.69,-36953.37,1201
2024-08-20T12:01:41,24545.00,5.57,240.68,-36952.73,1202
2024-08-20T12:01:42,24545.00,5.57,240.68,-36952.73,1203
2024-08-20T12:01:43,24546.00,5.58,240.69,-36953.37,1204
2024-08-20T12:01:44,24546.00,5.59,240.69,-36953.37,1205
2024-08-20T12:01:45,24546.00,5.59,240.69,-36953.37,1206
2024-08-20T12:01:46,24545.00,5.59,240.68,-36952.73,1207
2024-08-20T12:01:47,24545.00,5.60,240.68,-36952.73,1208
2024-08-20T12:01:48,24546.00,5.60,240.69,-36953.37,1209
2024-08-20T12:01:49,24545.00,5.61,240.68,-36952.73,1210
2024-08-20T12:01:50,24546.00,5.61,240.69,-36953.37,1211
2024-08-20T12:01:51,24546.00,5.62,240.69,-36953.37,1212
2024-08-20T12:01:52,24545.00,5.61,240.68,-36952.73,1213
2024-08-20T12:01:53,24546.00,5.62,240.69,-36953.37,1214
2024-08-20T12:01:54,24546.00,5.62,240.69,-36953.37,1215
2024-08-20T12:01:55,24546.00,5.63,240.69,-36953.37,1216
2024-08-20T12:01:56,24546.00,5.63,240.69,-36953.37,1217
2024-08-20T12:01:57,24546.00,5.63,240.69,-36953.37,1218
2024-08-20T12:01:58,24546.00,5.63,240.69,-36953.37,1219
2024-08-20T12:01:59,24545.00,5.64,240.68,-36952.73,1220
2024-08-20T12:02:00,24546.00,5.64,240.69,-36953.37,1221
2024-08-20T12:02:01,24545.00,5.64,240.68,-36952.73,1222
2024-08-20T12:02:02,24546.00,5.65,240.69,-36953.37,1223
2024-08-20T12:02:03,24546.00,5.65,240.69,-36953.37,1224
2024-08-20T12:02:04,24545.00,5.65,240.68,-36952.73,1225
2024-08-20T12:02:05,24546.00,5.65,240.69,-36953.37,1226
2024-08-20T12:02:06,24546.00,5.66,240.69,-36953.37,1227
2024-08-20T12:02:07,24546.00,5.66,240.69,-36953.37,1228
2024-08-20T12:02:08,24546.00,5.66,240.69,-36953.37,1229
2024-08-20T12:02:09,24546.00,5.67,240.69,-36953.37,1230
2024-08-20T12:02:10,24546.00,5.67,240.69,-36953.37,1231
2024-08-20T12:02:11,24546.00,5.67,240.69,-36953.37,1232
2024-08-20T12:02:12,24546.00,5.67,240.69,-36953.37,1233
2024-08-20T12:02:13,24545.00,5.67,240.68,-36952.73,1234
2024-08-20T12:02:14,24546.00,5.68,240.69,-36953.37,1235
2024-08-20T12:02:15,24546.00,5.68,240.69,-36953.37,1236
2024-08-20T12:02:17,24546.00,5.68,240.69,-36953.37,1237
2024-08-20T12:02:18,24546.00,5.69,240.69,-36953.37,1238
2024-08-20T12:02:19,24545.00,5.68,240.68,-36952.73,1239
2024-08-20T12:02:20,24546.00,5.70,240.69,-36953.37,1240
2024-08-20T12:02:21,24546.00,5.70,240.69,-36953.37,1241
2024-08-20T12:02:22,24546.00,5.70,240.69,-36953.37,1242
2024-08-20T12:02:23,24545.00,5.70,240.68,-36952.73,1243
2024-08-20T12:02:24,24546.00,5.70,240.69,-36953.37,1244
2024-08-20T12:02:25,24546.00,5.71,240.69,-36953.37,1245
2024-08-20T12:02:26,24546.00,5.71,240.69,-36953.37,1246
2024-08-20T12:02:27,24545.00,5.71,240.68,-36952.73,1247
2024-08-20T12:02:28,24536.00,5.71,240.59,-36947.06,1248
2024-08-20T12:02:29,24523.00,5.71,240.46,-36938.86,1249
2024-08-20T12:02:30,24511.00,5.70,240.33,-36931.30,1250
2024-08-20T12:02:31,24498.00,5.67,240.20,-36923.10,1251
2024-08-20T12:02:32,24485.00,5.65,240.07,-36914.89,1252
2024-08-20T12:02:33,24471.00,5.64,239.92,-36906.06,1253
2024-08-20T12:02:34,24457.00,5.62,239.78,-36897.21,1254
2024-08-20T12:02:35,24443.00,5.61,239.64,-36888.36,1255
2024-08-20T12:02:36,24429.00,5.59,239.50,-36879.50,1256
2024-08-20T12:02:37,24416.00,5.57,239.36,-36871.30,1257
2024-08-20T12:02:38,24402.00,5.56,239.22,-36862.43,1258
2024-08-20T12:02:39,24388.00,5.55,239.08,-36853.57,1259
2024-08-20T12:02:40,24374.00,5.54,238.93,-36844.70,1260
2024-08-20T12:02:41,24359.00,5.53,238.78,-36835.20,1261
2024-08-20T12:02:42,24345.00,5.52,238.64,-36826.32,1262
2024-08-20T12:02:43,24329.00,5.51,238.47,-36816.18,1263
2024-08-20T12:02:44,24314.00,5.51,238.32,-36806.65,1264
2024-08-20T12:02:45,24299.00,5.50,238.17,-36797.13,1265
2024-08-20T12:02:46,24282.00,5.49,237.99,-36786.33,1266
2024-08-20T12:02:47,24265.00,5.49,237.82,-36775.53,1267
2024-08-20T12:02:48,24249.00,5.48,237.65,-36765.35,1268
2024-08-20T12:02:49,24229.00,5.47,237.45,-36752.61,1269
2024-08-20T12:02:50,24212.00,5.46,237.28,-36741.79,1270
2024-08-20T12:02:51,24195.00,5.45,237.10,-36730.96,1271
2024-08-20T12:02:52,24174.00,5.45,236.89,-36717.57,1272
2024-08-20T12:02:53,24152.00,5.44,236.66,-36703.54,1273
2024-08-20T12:02:54,24130.00,5.44,236.44,-36689.48,1274
2024-08-20T12:02:55,24107.00,5.43,236.20,-36674.79,1275
2024-08-20T12:02:56,24084.00,5.43,235.97,-36660.09,1276
2024-08-20T12:02:57,24061.00,5.42,235.73,-36645.36,1277
2024-08-20T12:02:58,24039.00,5.42,235.51,-36631.27,1278
2024-08-20T12:02:59,24015.00,5.42,235.26,-36615.89,1279
2024-08-20T12:03:00,23993.00,5.41,235.04,-36601.78,1280
2024-08-20T12:03:01,23970.00,5.41,234.80,-36587.02,1281
2024-08-20T12:03:02,23943.00,5.40,234.52,-36569.67,1282
2024-08-20T12:03:03,23916.00,5.40,234.25,-36552.31,1283
2024-08-20T12:03:04,23886.00,5.39,233.94,-36533.00,1284
2024-08-20T12:03:05,23858.00,5.39,233.66,-36514.95,1285
2024-08-20T12:03:06,23830.00,5.38,233.37,-36496.90,1286
2024-08-20T12:03:07,23800.00,5.38,233.06,-36477.53,1287
2024-08-20T12:03:08,23771.00,5.38,232.77,-36458.79,1288
2024-08-20T12:03:09,23741.00,5.38,232.46,-36439.39,1289
2024-08-20T12:03:10,23711.00,5.37,232.15,-36419.96,1290
2024-08-20T12:03:11,23681.00,5.36,231.84,-36400.51,1291
2024-08-20T12:03:12,23652.00,5.36,231.55,-36381.70,1292
2024-08-20T12:03:13,23622.00,5.35,231.24,-36362.21,1293
2024-08-20T12:03:14,23593.00,5.34,230.94,-36343.37,1294
2024-08-20T12:03:15,23563.00,5.34,230.64,-36323.83,1295
2024-08-20T12:03:16,23534.00,5.34,230.34,-36304.94,1296
2024-08-20T12:03:18,23503.00,5.33,230.02,-36284.71,1297
2024-08-20T12:03:19,23473.00,5.33,229.72,-36265.14,1298
2024-08-20T12:03:20,23444.00,5.32,229.42,-36246.18,1299
2024-08-20T12:03:21,23414.00,5.32,229.11,-36226.56,1300
2024-08-20T12:03:22,23384.00,5.32,228.81,-36206.92,1301
2024-08-20T12:03:23,23355.00,5.31,228.51,-36187.90,1302
2024-08-20T12:03:24,23325.00,5.31,228.20,-36168.23,1303
2024-08-20T12:03:25,23293.00,5.31,227.88,-36147.21,1304
2024-08-20T12:03:26,23260.00,5.30,227.54,-36125.51,1305
2024-08-20T12:03:27,23226.00,5.30,227.19,-36103.11,1306
2024-08-20T12:03:28,23193.00,5.30,226.85,-36081.37,1307
2024-08-20T12:03:29,23159.00,5.29,226.51,-36058.92,1308
2024-08-20T12:03:30,23124.00,5.29,226.15,-36035.80,1309
2024-08-20T12:03:31,23090.00,5.29,225.80,-36013.31,1310
2024-08-20T12:03:32,23056.00,5.28,225.45,-35990.79,1311
2024-08-20T12:03:33,23022.00,5.28,225.10,-35968.24,1312
2024-08-20T12:03:34,22987.00,5.28,224.75,-35945.01,1313
2024-08-20T12:03:35,22953.00,5.27,224.40,-35922.41,1314
2024-08-20T12:03:36,22918.00,5.27,224.04,-35899.12,1315
2024-08-20T12:03:37,22883.00,5.27,223.68,-35875.79,1316
2024-08-20T12:03:38,22848.00,5.27,223.32,-35852.45,1317
2024-08-20T12:03:39,22813.00,5.27,222.97,-35829.06,1318
2024-08-20T12:03:40,22778.00,5.26,222.61,-35805.66,1319
2024-08-20T12:03:41,22743.00,5.26,222.25,-35782.21,1320
2024-08-20T12:03:42,22708.00,5.26,221.89,-35758.74,1321
2024-08-20T12:03:43,22673.00,5.25,221.54,-35735.25,1322
2024-08-20T12:03:44,22638.00,5.25,221.18,-35711.73,1323
2024-08-20T12:03:45,22603.00,5.25,220.82,-35688.16,1324
2024-08-20T12:03:46,22567.00,5.25,220.45,-35663.91,1325
2024-08-20T12:03:47,22532.00,5.24,220.09,-35640.29,1326
2024-08-20T12:03:48,22497.00,5.24,219.74,-35616.65,1327
2024-08-20T12:03:49,22461.00,5.23,219.37,-35592.29,1328
2024-08-20T12:03:50,22427.00,5.23,219.02,-35569.26,1329
2024-08-20T12:03:51,22391.00,5.24,218.65,-35544.84,1330
2024-08-20T12:03:52,22356.00,5.23,218.29,-35521.08,1331
2024-08-20T12:03:53,22321.00,5.23,217.93,-35497.29,1332
2024-08-20T12:03:54,22284.00,5.22,217.56,-35472.09,1333
2024-08-20T12:03:55,22248.00,5.22,217.19,-35447.55,1334
2024-08-20T12:03:56,22212.00,5.22,216.82,-35422.99,1335
2024-08-20T12:03:57,22176.00,5.22,216.45,-35398.38,1336
2024-08-20T12:03:58,22140.00,5.22,216.08,-35373.75,1337
2024-08-20T12:03:59,22104.00,5.21,215.72,-35349.07,1338
2024-08-20T12:04:00,22068.00,5.21,215.35,-35324.37,1339
2024-08-20T12:04:01,22032.00,5.20,214.98,-35299.63,1340
2024-08-20T12:04:02,21997.00,5.20,214.62,-35275.55,1341
2024-08-20T12:04:03,21960.00,5.20,214.24,-35250.06,1342
2024-08-20T12:04:04,21924.00,5.19,213.87,-35225.22,1343
2024-08-20T12:04:05,21888.00,5.19,213.51,-35200.37,1344
2024-08-20T12:04:06,21854.00,5.19,213.16,-35176.85,1345
2024-08-20T12:04:07,21818.00,5.18,212.79,-35151.93,1346
2024-08-20T12:04:08,21782.00,5.18,212.42,-35126.95,1347
2024-08-20T12:04:09,21744.00,5.18,212.03,-35100.57,1348
2024-08-20T12:04:10,21708.00,5.17,211.67,-35075.52,1349
2024-08-20T12:04:11,21672.00,5.17,211.30,-35050.46,1350
2024-08-20T12:04:12,21637.00,5.17,210.94,-35026.06,1351
2024-08-20T12:04:13,21600.00,5.17,210.56,-35000.22,1352
2024-08-20T12:04:14,21565.00,5.17,210.20,-34975.76,1353
2024-08-20T12:04:15,21530.00,5.17,209.84,-34951.26,1354
2024-08-20T12:04:16,21494.00,5.17,209.48,-34926.02,1355
2024-08-20T12:04:18,21458.00,5.17,209.11,-34900.76,1356
2024-08-20T12:04:19,21421.00,5.17,208.73,-34874.75,1357
2024-08-20T12:04:20,21385.00,5.17,208.36,-34849.41,1358
2024-08-20T12:04:21,21349.00,5.17,207.99,-34824.03,1359
2024-08-20T12:04:22,21312.00,5.16,207.62,-34797.91,1360
2024-08-20T12:04:23,21276.00,5.16,207.25,-34772.48,1361
2024-08-20T12:04:24,21240.00,5.16,206.88,-34747.00,1362
2024-08-20T12:04:25,21206.00,5.16,206.53,-34722.91,1363
2024-08-20T12:04:26,21170.00,5.15,206.16,-34697.36,1364
2024-08-20T12:04:27,21134.00,5.16,205.79,-34671.77,1365
2024-08-20T12:04:28,21098.00,5.15,205.43,-34646.15,1366
2024-08-20T12:04:29,21064.00,5.15,205.08,-34621.92,1367
2024-08-20T12:04:30,21029.00,5.15,204.72,-34596.96,1368
2024-08-20T12:04:31,20992.00,5.14,204.34,-34570.52,1369
2024-08-20T12:04:32,20956.00,5.14,203.97,-34544.76,1370
2024-08-20T12:04:33,20920.00,5.14,203.61,-34518.97,1371
2024-08-20T12:04:34,20885.00,5.14,203.25,-34493.86,1372
2024-08-20T12:04:35,20850.00,5.14,202.89,-34468.71,1373
2024-08-20T12:04:36,20815.00,5.14,202.53,-34443.52,1374
2024-08-20T12:04:37,20779.00,5.12,202.16,-34417.60,1375
2024-08-20T12:04:38,20742.00,5.12,201.79,-34390.90,1376
2024-08-20T12:04:39,20707.00,5.11,201.43,-34365.61,1377
2024-08-20T12:04:40,20670.00,5.11,201.05,-34338.84,1378
2024-08-20T12:04:41,20633.00,5.11,200.67,-34312.04,1379
2024-08-20T12:04:42,20597.00,5.11,200.30,-34285.92,1380
2024-08-20T12:04:43,20561.00,5.10,199.93,-34259.76,1381
2024-08-20T12:04:44,20524.00,5.10,199.56,-34232.84,1382
2024-08-20T12:04:45,20488.00,5.10,199.19,-34206.60,1383
2024-08-20T12:04:46,20451.00,5.10,198.81,-34179.60,1384
2024-08-20T12:04:47,20414.00,5.09,198.43,-34152.57,1385
2024-08-20T12:04:48,20378.00,5.09,198.06,-34126.22,1386
2024-08-20T12:04:49,20343.00,5.09,197.70,-34100.57,1387
2024-08-20T12:04:50,20306.00,5.09,197.33,-34073.41,1388
2024-08-20T12:04:51,20270.00,5.09,196.96,-34046.95,1389
2024-08-20T12:04:52,20234.00,5.09,196.59,-34020.45,1390
2024-08-20T12:04:53,20197.00,5.08,196.21,-33993.17,1391
2024-08-20T12:04:54,20161.00,5.09,195.84,-33966.60,1392
2024-08-20T12:04:55,20125.00,5.09,195.47,-33939.99,1393
2024-08-20T12:04:56,20089.00,5.09,195.11,-33913.32,1394
2024-08-20T12:04:57,20052.00,5.08,194.73,-33885.89,1395
2024-08-20T12:04:58,20016.00,5.08,194.36,-33859.15,1396
2024-08-20T12:04:59,19981.00,5.08,194.00,-33833.14,1397
2024-08-20T12:05:00,19944.00,5.08,193.62,-33805.58,1398
2024-08-20T12:05:01,19908.00,5.08,193.26,-33778.74,1399
2024-08-20T12:05:02,19873.00,5.08,192.90,-33752.59,1400
2024-08-20T12:05:03,19837.00,5.08,192.53,-33725.66,1401
2024-08-20T12:05:04,19801.00,5.08,192.16,-33698.70,1402
2024-08-20T12:05:05,19764.00,5.08,191.78,-33670.94,1403
2024-08-20T12:05:06,19729.00,5.08,191.42,-33644.65,1404
2024-08-20T12:05:07,19694.00,5.08,191.07,-33618.31,1405
2024-08-20T12:05:08,19658.00,5.08,190.70,-33591.18,1406
2024-08-20T12:05:09,19621.00,5.08,190.32,-33563.25,1407
2024-08-20T12:05:10,19584.00,5.08,189.94,-33535.30,1408
2024-08-20T12:05:11,19547.00,5.08,189.56,-33507.30,1409
2024-08-20T12:05:12,19513.00,5.08,189.22,-33481.52,1410
2024-08-20T12:05:13,19476.00,5.08,188.84,-33453.43,1411
2024-08-20T12:05:14,19439.00,5.08,188.46,-33425.30,1412
2024-08-20T12:05:15,19402.00,5.07,188.08,-33397.12,1413
2024-08-20T12:05:16,19366.00,5.07,187.71,-33369.67,1414
2024-08-20T12:05:17,19331.00,5.07,187.35,-33342.93,1415
2024-08-20T12:05:19,19296.00,5.07,187.00,-33316.16,1416
2024-08-20T12:05:20,19261.00,5.07,186.64,-33289.36,1417
2024-08-20T12:05:21,19225.00,5.07,186.27,-33261.72,1418
2024-08-20T12:05:22,19189.00,5.07,185.90,-33234.08,1419
2024-08-20T12:05:23,19154.00,5.07,185.54,-33207.14,1420
2024-08-20T12:05:24,19119.00,5.07,185.19,-33180.16,1421
2024-08-20T12:05:25,19084.00,5.06,184.83,-33153.15,1422
2024-08-20T12:05:26,19049.00,5.07,184.47,-33126.11,1423
2024-08-20T12:05:27,19012.00,5.07,184.09,-33097.46,1424
2024-08-20T12:05:28,18977.00,5.07,183.73,-33070.33,1425
2024-08-20T12:05:29,18941.00,5.06,183.36,-33042.38,1426
2024-08-20T12:05:30,18906.00,5.07,183.01,-33015.16,1427
2024-08-20T12:05:31,18871.00,5.07,182.65,-32987.89,1428
2024-08-20T12:05:32,18835.00,5.06,182.28,-32959.81,1429
2024-08-20T12:05:33,18799.00,5.06,181.91,-32931.70,1430
2024-08-20T12:05:34,18763.00,5.06,181.54,-32903.53,1431
2024-08-20T12:05:35,18728.00,5.06,181.19,-32876.10,1432
2024-08-20T12:05:36,18692.00,5.06,180.82,-32847.85,1433
2024-08-20T12:05:37,18655.00,5.06,180.44,-32818.76,1434
2024-08-20T12:05:38,18620.00,5.06,180.08,-32791.21,1435
2024-08-20T12:05:39,18584.00,5.06,179.71,-32762.81,1436
2024-08-20T12:05:40,18547.00,5.05,179.34,-32733.60,1437
2024-08-20T12:05:41,18511.00,5.05,178.97,-32705.12,1438
2024-08-20T12:05:42,18475.00,5.04,178.60,-32676.60,1439
2024-08-20T12:05:43,18439.00,5.04,178.23,-32648.03,1440
2024-08-20T12:05:44,18402.00,5.04,177.85,-32618.62,1441
2024-08-20T12:05:45,18366.00,5.03,177.48,-32589.97,1442
2024-08-20T12:05:46,18330.00,5.03,177.12,-32561.26,1443
2024-08-20T12:05:47,18293.00,5.01,176.74,-32531.71,1444
2024-08-20T12:05:48,18257.00,5.02,176.37,-32502.91,1445
2024-08-20T12:05:49,18221.00,5.00,176.00,-32474.07,1446
2024-08-20T12:05:50,18185.00,5.00,175.63,-32445.19,1447
2024-08-20T12:05:51,18149.00,4.99,175.26,-32416.25,1448
2024-08-20T12:05:52,18113.00,4.99,174.90,-32387.27,1449
2024-08-20T12:05:53,18077.00,4.98,174.53,-32358.23,1450
2024-08-20T12:05:54,18041.00,4.97,174.16,-32329.16,1451
2024-08-20T12:05:55,18005.00,4.96,173.79,-32300.04,1452
2024-08-20T12:05:56,17969.00,4.96,173.42,-32270.86,1453
2024-08-20T12:05:57,17933.00,4.95,173.06,-32241.65,1454
2024-08-20T12:05:58,17897.00,4.94,172.69,-32212.39,1455
2024-08-20T12:05:59,17860.00,4.93,172.31,-32182.25,1456
2024-08-20T12:06:00,17824.00,4.93,171.94,-32152.89,1457
2024-08-20T12:06:01,17787.00,4.93,171.56,-32122.66,1458
2024-08-20T12:06:02,17750.00,4.92,171.18,-32092.39,1459
2024-08-20T12:06:03,17713.00,4.92,170.81,-32062.05,1460
2024-08-20T12:06:04,17676.00,4.92,170.43,-32031.68,1461
2024-08-20T12:06:05,17639.00,4.91,170.05,-32001.24,1462
2024-08-20T12:06:06,17603.00,4.91,169.68,-31971.59,1463
2024-08-20T12:06:07,17566.00,4.89,169.30,-31941.05,1464
2024-08-20T12:06:08,17529.00,4.89,168.92,-31910.47,1465
2024-08-20T12:06:09,17492.00,4.89,168.54,-31879.83,1466
2024-08-20T12:06:10,17456.00,4.89,168.18,-31849.96,1467
2024-08-20T12:06:11,17421.00,4.88,167.82,-31820.88,1468
2024-08-20T12:06:12,17384.00,4.88,167.44,-31790.09,1469
2024-08-20T12:06:13,17348.00,4.88,167.07,-31760.08,1470
2024-08-20T12:06:14,17312.00,4.87,166.70,-31730.01,1471
2024-08-20T12:06:15,17275.00,4.87,166.33,-31699.07,1472
2024-08-20T12:06:16,17238.00,4.87,165.95,-31668.06,1473
2024-08-20T12:06:17,17201.00,4.87,165.57,-31637.00,1474
2024-08-20T12:06:18,17167.00,4.86,165.22,-31608.42,1475
2024-08-20T12:06:20,17131.00,4.86,164.85,-31578.10,1476
2024-08-20T12:06:21,17095.00,4.86,164.48,-31547.73,1477
2024-08-20T12:06:22,17058.00,4.85,164.11,-31516.46,1478
2024-08-20T12:06:23,17022.00,4.85,163.74,-31485.98,1479
2024-08-20T12:06:24,16985.00,4.85,163.36,-31454.61,1480
2024-08-20T12:06:25,16946.00,4.85,162.96,-31421.48,1481
2024-08-20T12:06:26,16910.00,4.85,162.59,-31390.83,1482
2024-08-20T12:06:27,16873.00,4.85,162.21,-31359.29,1483
2024-08-20T12:06:28,16837.00,4.84,161.85,-31328.55,1484
2024-08-20T12:06:29,16800.00,4.84,161.47,-31296.89,1485
2024-08-20T12:06:30,16763.00,4.84,161.09,-31265.17,1486
2024-08-20T12:06:31,16726.00,4.84,160.71,-31233.41,1487
2024-08-20T12:06:32,16689.00,4.84,160.33,-31201.58,1488
2024-08-20T12:06:33,16652.00,4.84,159.95,-31169.71,1489
2024-08-20T12:06:34,16615.00,4.84,159.57,-31137.76,1490
2024-08-20T12:06:35,16579.00,4.83,159.21,-31106.62,1491
2024-08-20T12:06:36,16543.00,4.83,158.84,-31075.44,1492
2024-08-20T12:06:37,16508.00,4.83,158.48,-31045.06,1493
2024-08-20T12:06:38,16471.00,4.83,158.10,-31012.90,1494
2024-08-20T12:06:39,16435.00,4.83,157.73,-30981.54,1495
2024-08-20T12:06:40,16398.00,4.83,157.36,-30949.25,1496
2024-08-20T12:06:41,16363.00,4.82,157.00,-30918.66,1497
2024-08-20T12:06:42,16327.00,4.82,156.63,-30887.14,1498
2024-08-20T12:06:43,16289.00,4.82,156.24,-30853.81,1499
2024-08-20T12:06:44,16252.00,4.82,155.86,-30821.30,1500
2024-08-20T12:06:45,16215.00,4.81,155.48,-30788.72,1501
2024-08-20T12:06:46,16178.00,4.81,155.11,-30756.08,1502
2024-08-20T12:06:47,16141.00,4.81,154.73,-30723.39,1503
2024-08-20T12:06:48,16104.00,4.81,154.35,-30690.63,1504
2024-08-20T12:06:49,16068.00,4.81,153.98,-30658.70,1505
2024-08-20T12:06:50,16031.00,4.80,153.60,-30625.82,1506
2024-08-20T12:06:51,15993.00,4.79,153.21,-30591.98,1507
2024-08-20T12:06:52,15957.00,4.79,152.84,-30559.88,1508
2024-08-20T12:06:53,15920.00,4.78,152.47,-30526.81,1509
2024-08-20T12:06:54,15882.00,4.78,152.08,-30492.79,1510
2024-08-20T12:06:55,15845.00,4.78,151.70,-30459.60,1511
2024-08-20T12:06:56,15809.00,4.77,151.33,-30427.25,1512
2024-08-20T12:06:57,15772.00,4.77,150.95,-30393.93,1513
2024-08-20T12:06:58,15734.00,4.77,150.56,-30359.66,1514
2024-08-20T12:06:59,15696.00,4.76,150.18,-30325.30,1515
2024-08-20T12:07:00,15659.00,4.77,149.80,-30291.79,1516
2024-08-20T12:07:01,15622.00,4.77,149.42,-30258.22,1517
2024-08-20T12:07:02,15586.00,4.76,149.05,-30225.49,1518
2024-08-20T12:07:03,15549.00,4.76,148.67,-30191.79,1519
2024-08-20T12:07:04,15512.00,4.76,148.29,-30158.03,1520
2024-08-20T12:07:05,15475.00,4.76,147.92,-30124.20,1521
2024-08-20T12:07:06,15437.00,4.75,147.53,-30089.38,1522
2024-08-20T12:07:07,15401.00,4.75,147.16,-30056.34,1523
2024-08-20T12:07:08,15363.00,4.75,146.77,-30021.39,1524
2024-08-20T12:07:09,15326.00,4.75,146.39,-29987.28,1525
2024-08-20T12:07:10,15288.00,4.74,146.00,-29952.20,1526
2024-08-20T12:07:11,15250.00,4.74,145.61,-29917.05,1527
2024-08-20T12:07:12,15213.00,4.74,145.24,-29882.74,1528
2024-08-20T12:07:13,15175.00,4.74,144.85,-29847.45,1529
2024-08-20T12:07:14,15136.00,4.73,144.45,-29811.13,1530
2024-08-20T12:07:15,15098.00,4.73,144.06,-29775.70,1531
2024-08-20T12:07:16,15061.00,4.73,143.68,-29741.11,1532
2024-08-20T12:07:17,15023.00,4.73,143.29,-29705.53,1533
2024-08-20T12:07:18,14986.00,4.73,142.91,-29670.82,1534
2024-08-20T12:07:19,14950.00,4.72,142.55,-29636.97,1535
2024-08-20T12:07:20,14913.00,4.73,142.17,-29602.10,1536
2024-08-20T12:07:22,14875.00,4.72,141.78,-29566.23,1537
2024-08-20T12:07:23,14839.00,4.72,141.41,-29532.18,1538
2024-08-20T12:07:24,14801.00,4.72,141.02,-29496.17,1539
2024-08-20T12:07:25,14763.00,4.72,140.63,-29460.06,1540
2024-08-20T12:07:26,14725.00,4.71,140.24,-29423.90,1541
2024-08-20T12:07:27,14687.00,4.71,139.86,-29387.65,1542
2024-08-20T12:07:28,14650.00,4.71,139.48,-29352.29,1543
2024-08-20T12:07:29,14610.00,4.71,139.07,-29313.98,1544
2024-08-20T12:07:30,14573.00,4.71,138.69,-29278.46,1545
2024-08-20T12:07:31,14535.00,4.71,138.30,-29241.91,1546
2024-08-20T12:07:32,14498.00,4.71,137.92,-29206.25,1547
2024-08-20T12:07:33,14462.00,4.70,137.55,-29171.48,1548
2024-08-20T12:07:34,14425.00,4.70,137.18,-29135.68,1549
2024-08-20T12:07:35,14387.00,4.70,136.79,-29098.82,1550
2024-08-20T12:07:36,14350.00,4.70,136.41,-29062.86,1551
2024-08-20T12:07:37,14312.00,4.69,136.02,-29025.85,1552
2024-08-20T12:07:38,14274.00,4.69,135.63,-28988.75,1553
2024-08-20T12:07:39,14237.00,4.69,135.25,-28952.56,1554
2024-08-20T12:07:40,14198.00,4.68,134.85,-28914.33,1555
2024-08-20T12:07:41,14160.00,4.68,134.47,-28877.00,1556
2024-08-20T12:07:42,14121.00,4.68,134.07,-28838.61,1557
2024-08-20T12:07:43,14081.00,4.68,133.66,-28799.13,1558
2024-08-20T12:07:44,14043.00,4.67,133.27,-28761.55,1559
2024-08-20T12:07:45,14006.00,4.68,132.89,-28724.88,1560
2024-08-20T12:07:46,13969.00,4.67,132.51,-28688.13,1561
2024-08-20T12:07:47,13931.00,4.67,132.12,-28650.30,1562
2024-08-20T12:07:48,13893.00,4.67,131.73,-28612.39,1563
2024-08-20T12:07:49,13855.00,4.67,131.35,-28574.40,1564
2024-08-20T12:07:50,13817.00,4.67,130.96,-28536.32,1565
2024-08-20T12:07:51,13780.00,4.67,130.58,-28499.16,1566
2024-08-20T12:07:52,13743.00,4.66,130.20,-28461.92,1567
2024-08-20T12:07:53,13706.00,4.66,129.82,-28424.60,1568
2024-08-20T12:07:54,13668.00,4.66,129.43,-28386.19,1569
2024-08-20T12:07:55,13629.00,4.66,129.03,-28346.68,1570
2024-08-20T12:07:56,13592.00,4.66,128.66,-28309.10,1571
2024-08-20T12:07:57,13554.00,4.66,128.27,-28270.43,1572
2024-08-20T12:07:58,13518.00,4.65,127.90,-28233.70,1573
2024-08-20T12:07:59,13481.00,4.65,127.52,-28195.88,1574
2024-08-20T12:08:00,13444.00,4.65,127.14,-28157.97,1575
2024-08-20T12:08:01,13407.00,4.65,126.76,-28119.98,1576
2024-08-20T12:08:02,13370.00,4.65,126.39,-28081.91,1577
2024-08-20T12:08:03,13333.00,4.64,126.01,-28043.74,1578
2024-08-20T12:08:04,13296.00,4.64,125.63,-28005.49,1579
2024-08-20T12:08:05,13258.00,4.64,125.24,-27966.12,1580
2024-08-20T12:08:06,13222.00,4.64,124.87,-27928.74,1581
2024-08-20T12:08:07,13186.00,4.63,124.50,-27891.27,1582
2024-08-20T12:08:08,13150.00,4.64,124.14,-27853.72,1583
2024-08-20T12:08:09,13112.00,4.63,123.75,-27813.99,1584
2024-08-20T12:08:10,13076.00,4.63,123.38,-27776.27,1585
2024-08-20T12:08:11,13040.00,4.63,123.01,-27738.47,1586
2024-08-20T12:08:12,13003.00,4.62,122.63,-27699.52,1587
