Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),
2024-10-06 7:53:47,12333,4.43,115.78,-26978.31,888
2024-10-06 7:53:48,12369,4.42,116.15,-27017.86,889
2024-10-06 7:53:49,12407,4.42,116.54,-27059.51,890
2024-10-06 7:53:50,12443,4.42,116.9,-27098.86,891
2024-10-06 7:53:51,12481,4.42,117.29,-27140.31,892
2024-10-06 7:53:52,12518,4.42,117.67,-27180.56,893
2024-10-06 7:53:53,12555,4.42,118.05,-27220.72,894
2024-10-06 7:53:54,12593,4.43,118.44,-27261.87,895
2024-10-06 7:53:55,12628,4.43,118.8,-27299.67,896
2024-10-06 7:53:56,12668,4.43,119.21,-27342.78,897
2024-10-06 7:53:57,12704,4.43,119.57,-27381.48,898
2024-10-06 7:53:58,12742,4.43,119.96,-27422.24,899
2024-10-06 7:53:59,12778,4.43,120.33,-27460.75,900
2024-10-06 7:54:00,12816,4.43,120.72,-27501.32,901
2024-10-06 7:54:01,12854,4.43,121.11,-27541.78,902
2024-10-06 7:54:02,12893,4.43,121.51,-27583.21,903
2024-10-06 7:54:03,12928,4.43,121.86,-27620.31,904
2024-10-06 7:54:04,12965,4.43,122.24,-27659.44,905
2024-10-06 7:54:06,13003,4.43,122.63,-27699.52,906
2024-10-06 7:54:07,13038,4.43,122.99,-27736.36,907
2024-10-06 7:54:08,13075,4.44,123.37,-27775.23,908
2024-10-06 7:54:09,13112,4.44,123.75,-27813.99,909
2024-10-06 7:54:10,13149,4.44,124.13,-27852.68,910
2024-10-06 7:54:11,13186,4.44,124.5,-27891.27,911
2024-10-06 7:54:12,13222,4.44,124.87,-27928.74,912
2024-10-06 7:54:13,13256,4.44,125.22,-27964.05,913
2024-10-06 7:54:14,13292,4.44,125.59,-28001.35,914
2024-10-06 7:54:15,13330,4.44,125.98,-28040.64,915
2024-10-06 7:54:16,13369,4.45,126.38,-28080.87,916
2024-10-06 7:54:17,13404,4.44,126.73,-28116.89,917
2024-10-06 7:54:18,13439,4.45,127.09,-28152.84,918
2024-10-06 7:54:19,13477,4.45,127.48,-28191.78,919
2024-10-06 7:54:20,13514,4.44,127.86,-28229.62,920
2024-10-06 7:54:21,13549,4.45,128.22,-28265.33,921
2024-10-06 7:54:22,13587,4.45,128.6,-28304.02,922
2024-10-06 7:54:23,13624,4.45,128.98,-28341.6,923
2024-10-06 7:54:24,13659,4.45,129.34,-28377.08,924
2024-10-06 7:54:25,13695,4.45,129.71,-28413.49,925
2024-10-06 7:54:26,13732,4.45,130.09,-28450.83,926
2024-10-06 7:54:27,13770,4.46,130.48,-28489.1,927
2024-10-06 7:54:28,13806,4.46,130.84,-28525.28,928
2024-10-06 7:54:29,13843,4.46,131.22,-28562.38,929
2024-10-06 7:54:30,13877,4.46,131.57,-28596.4,930
2024-10-06 7:54:31,13913,4.46,131.94,-28632.35,931
2024-10-06 7:54:32,13950,4.46,132.32,-28669.23,932
2024-10-06 7:54:33,13987,4.46,132.7,-28706.02,933
2024-10-06 7:54:34,14023,4.46,133.06,-28741.74,934
2024-10-06 7:54:35,14060,4.46,133.44,-28778.37,935
2024-10-06 7:54:36,14095,4.48,133.8,-28812.96,936
2024-10-06 7:54:37,14131,4.48,134.17,-28848.46,937
2024-10-06 7:54:38,14167,4.48,134.54,-28883.89,938
2024-10-06 7:54:39,14205,4.48,134.93,-28921.21,939
2024-10-06 7:54:40,14239,4.48,135.27,-28954.53,940
2024-10-06 7:54:41,14276,4.48,135.65,-28990.71,941
2024-10-06 7:54:42,14307,4.49,135.97,-29020.97,942
2024-10-06 7:54:43,14346,4.49,136.37,-29058.96,943
2024-10-06 7:54:44,14382,4.49,136.74,-29093.96,944
2024-10-06 7:54:45,14418,4.49,137.1,-29128.89,945
2024-10-06 7:54:46,14455,4.49,137.48,-29164.71,946
2024-10-06 7:54:47,14491,4.49,137.85,-29199.5,947
2024-10-06 7:54:48,14525,4.49,138.2,-29232.29,948
2024-10-06 7:54:49,14564,4.49,138.6,-29269.81,949
2024-10-06 7:54:50,14600,4.5,138.97,-29304.38,950
2024-10-06 7:54:51,14637,4.5,139.34,-29339.85,951
2024-10-06 7:54:52,14673,4.5,139.71,-29374.28,952
2024-10-06 7:54:53,14712,4.5,140.11,-29411.51,953
2024-10-06 7:54:54,14747,4.5,140.47,-29444.84,954
2024-10-06 7:54:55,14784,4.5,140.85,-29480.02,955
2024-10-06 7:54:56,14822,4.51,141.24,-29516.07,956
2024-10-06 7:54:57,14857,4.51,141.59,-29549.21,957
2024-10-06 7:54:58,14893,4.51,141.96,-29583.23,958
2024-10-06 7:54:59,14929,4.51,142.33,-29617.19,959
2024-10-06 7:55:00,14967,4.51,142.72,-29652.95,960
2024-10-06 7:55:01,15002,4.51,143.08,-29685.84,961
2024-10-06 7:55:02,15036,4.51,143.43,-29717.72,962
2024-10-06 7:55:03,15074,4.52,143.81,-29753.28,963
2024-10-06 7:55:04,15108,4.52,144.16,-29785.03,964
2024-10-06 7:55:05,15147,4.52,144.56,-29821.4,965
2024-10-06 7:55:06,15180,4.52,144.9,-29852.1,966
2024-10-06 7:55:07,15215,4.53,145.26,-29884.6,967
2024-10-06 7:55:08,15251,4.52,145.62,-29917.97,968
2024-10-06 7:55:09,15286,4.53,145.98,-29950.35,969
2024-10-06 7:55:10,15321,4.53,146.34,-29982.67,970
2024-10-06 7:55:11,15357,4.53,146.71,-30015.87,971
2024-10-06 7:55:12,15395,4.53,147.1,-30050.82,972
2024-10-06 7:55:13,15433,4.53,147.49,-30085.71,973
2024-10-06 7:55:14,15470,4.53,147.86,-30119.62,974
2024-10-06 7:55:16,15508,4.54,148.25,-30154.38,975
2024-10-06 7:55:17,15540,4.54,148.58,-30183.59,976
2024-10-06 7:55:18,15578,4.54,148.97,-30218.22,977
2024-10-06 7:55:19,15615,4.54,149.35,-30251.86,978
2024-10-06 7:55:20,15654,4.55,149.75,-30287.26,979
2024-10-06 7:55:21,15690,4.54,150.11,-30319.88,980
2024-10-06 7:55:22,15728,4.54,150.5,-30354.23,981
2024-10-06 7:55:23,15760,4.55,150.83,-30383.12,982
2024-10-06 7:55:24,15799,4.55,151.23,-30418.25,983
2024-10-06 7:55:25,15836,4.55,151.61,-30451.52,984
2024-10-06 7:55:26,15872,4.55,151.98,-30483.82,985
2024-10-06 7:55:27,15908,4.56,152.34,-30516.07,986
2024-10-06 7:55:28,15944,4.56,152.71,-30548.27,987
2024-10-06 7:55:29,15980,4.56,153.08,-30580.39,988
2024-10-06 7:55:30,16019,4.56,153.48,-30615.14,989
2024-10-06 7:55:31,16053,4.57,153.83,-30645.38,990
2024-10-06 7:55:32,16091,4.57,154.22,-30679.1,991
2024-10-06 7:55:33,16127,4.57,154.58,-30711,992
2024-10-06 7:55:34,16164,4.58,154.96,-30743.71,993
2024-10-06 7:55:35,16202,4.59,155.35,-30777.26,994
2024-10-06 7:55:36,16236,4.59,155.7,-30807.21,995
2024-10-06 7:55:37,16270,4.59,156.05,-30837.12,996
2024-10-06 7:55:38,16308,4.6,156.43,-30870.48,997
2024-10-06 7:55:39,16345,4.6,156.81,-30902.92,998
2024-10-06 7:55:40,16385,4.61,157.22,-30937.9,999
2024-10-06 7:55:41,16419,4.6,157.57,-30967.59,1000
2024-10-06 7:55:42,16456,4.61,157.95,-30999.84,1001
2024-10-06 7:55:43,16492,4.61,158.32,-31031.16,1002
2024-10-06 7:55:44,16525,4.61,158.65,-31059.82,1003
2024-10-06 7:55:45,16560,4.61,159.01,-31090.16,1004
2024-10-06 7:55:46,16598,4.61,159.4,-31123.06,1005
2024-10-06 7:55:47,16634,4.61,159.77,-31154.17,1006
2024-10-06 7:55:48,16672,4.61,160.16,-31186.93,1007
2024-10-06 7:55:49,16707,4.61,160.52,-31217.07,1008
2024-10-06 7:55:50,16743,4.61,160.88,-31248.01,1009
2024-10-06 7:55:51,16778,4.61,161.24,-31278.04,1010
2024-10-06 7:55:52,16816,4.61,161.63,-31310.59,1011
2024-10-06 7:55:53,16853,4.61,162.01,-31342.21,1012
2024-10-06 7:55:54,16891,4.62,162.4,-31374.65,1013
2024-10-06 7:55:55,16927,4.62,162.77,-31405.31,1014
2024-10-06 7:55:56,16965,4.62,163.15,-31437.62,1015
2024-10-06 7:55:57,17002,4.62,163.53,-31469.03,1016
2024-10-06 7:55:58,17042,4.63,163.94,-31502.92,1017
2024-10-06 7:55:59,17079,4.63,164.32,-31534.21,1018
2024-10-06 7:56:00,17113,4.63,164.67,-31562.93,1019
2024-10-06 7:56:01,17151,4.64,165.06,-31594.95,1020
2024-10-06 7:56:02,17187,4.64,165.43,-31625.24,1021
2024-10-06 7:56:03,17224,4.65,165.8,-31656.32,1022
2024-10-06 7:56:04,17260,4.65,166.17,-31686.5,1023
2024-10-06 7:56:05,17293,4.65,166.51,-31714.13,1024
2024-10-06 7:56:06,17333,4.65,166.92,-31747.56,1025
2024-10-06 7:56:07,17365,4.65,167.25,-31774.26,1026
2024-10-06 7:56:08,17401,4.65,167.61,-31804.25,1027
2024-10-06 7:56:09,17438,4.66,167.99,-31835.02,1028
2024-10-06 7:56:10,17471,4.66,168.33,-31862.41,1029
2024-10-06 7:56:11,17508,4.66,168.71,-31893.07,1030
2024-10-06 7:56:12,17542,4.66,169.06,-31921.22,1031
2024-10-06 7:56:13,17579,4.66,169.43,-31951.79,1032
2024-10-06 7:56:14,17613,4.67,169.78,-31979.83,1033
2024-10-06 7:56:15,17651,4.67,170.17,-32011.12,1034
2024-10-06 7:56:16,17688,4.67,170.55,-32041.54,1035
2024-10-06 7:56:17,17725,4.68,170.93,-32071.89,1036
2024-10-06 7:56:18,17762,4.67,171.31,-32102.22,1037
2024-10-06 7:56:19,17798,4.68,171.67,-32131.66,1038
2024-10-06 7:56:20,17834,4.69,172.04,-32161.06,1039
2024-10-06 7:56:21,17871,4.68,172.42,-32191.22,1040
2024-10-06 7:56:22,17909,4.68,172.81,-32222.15,1041
2024-10-06 7:56:23,17944,4.7,173.17,-32250.59,1042
2024-10-06 7:56:24,17981,4.69,173.55,-32280.6,1043
2024-10-06 7:56:26,18015,4.7,173.89,-32308.13,1044
2024-10-06 7:56:27,18051,4.7,174.26,-32337.24,1045
2024-10-06 7:56:28,18089,4.7,174.65,-32367.92,1046
2024-10-06 7:56:29,18127,4.7,175.04,-32398.54,1047
2024-10-06 7:56:30,18163,4.7,175.41,-32427.5,1048
2024-10-06 7:56:31,18198,4.7,175.77,-32455.62,1049
2024-10-06 7:56:32,18234,4.71,176.13,-32484.49,1050
2024-10-06 7:56:33,18274,4.71,176.54,-32516.52,1051
2024-10-06 7:56:34,18309,4.71,176.9,-32544.49,1052
2024-10-06 7:56:35,18345,4.71,177.27,-32573.22,1053
2024-10-06 7:56:36,18383,4.71,177.66,-32603.51,1054
2024-10-06 7:56:37,18419,4.72,178.03,-32632.14,1055
2024-10-06 7:56:38,18458,4.71,178.42,-32663.12,1056
2024-10-06 7:56:39,18492,4.72,178.77,-32690.07,1057
2024-10-06 7:56:40,18530,4.72,179.16,-32720.15,1058
2024-10-06 7:56:41,18566,4.72,179.53,-32748.61,1059
2024-10-06 7:56:42,18603,4.73,179.91,-32777.81,1060
2024-10-06 7:56:43,18640,4.73,180.29,-32806.95,1061
2024-10-06 7:56:44,18676,4.73,180.65,-32835.27,1062
2024-10-06 7:56:45,18713,4.73,181.03,-32864.34,1063
2024-10-06 7:56:46,18750,4.73,181.41,-32893.34,1064
2024-10-06 7:56:47,18788,4.74,181.8,-32923.09,1065
2024-10-06 7:56:48,18826,4.74,182.19,-32952.79,1066
2024-10-06 7:56:49,18863,4.74,182.57,-32981.66,1067
2024-10-06 7:56:50,18901,4.74,182.96,-33011.27,1068
2024-10-06 7:56:51,18938,4.74,183.33,-33040.05,1069
2024-10-06 7:56:52,18976,4.74,183.72,-33069.55,1070
2024-10-06 7:56:53,19013,4.74,184.1,-33098.23,1071
2024-10-06 7:56:54,19051,4.75,184.49,-33127.65,1072
2024-10-06 7:56:55,19088,4.75,184.87,-33156.25,1073
2024-10-06 7:56:56,19124,4.75,185.24,-33184.02,1074
2024-10-06 7:56:57,19161,4.76,185.61,-33212.53,1075
2024-10-06 7:56:58,19197,4.76,185.98,-33240.23,1076
2024-10-06 7:56:59,19233,4.76,186.35,-33267.88,1077
2024-10-06 7:57:00,19268,4.76,186.71,-33294.72,1078
2024-10-06 7:57:01,19306,4.77,187.1,-33323.82,1079
2024-10-06 7:57:02,19341,4.77,187.46,-33350.57,1080
2024-10-06 7:57:03,19377,4.77,187.82,-33378.06,1081
2024-10-06 7:57:04,19414,4.77,188.2,-33406.27,1082
2024-10-06 7:57:05,19449,4.77,188.56,-33432.9,1083
2024-10-06 7:57:06,19485,4.78,188.93,-33460.27,1084
2024-10-06 7:57:07,19520,4.78,189.29,-33486.83,1085
2024-10-06 7:57:08,19556,4.78,189.65,-33514.11,1086
2024-10-06 7:57:09,19591,4.78,190.01,-33540.6,1087
2024-10-06 7:57:10,19629,4.79,190.4,-33569.3,1088
2024-10-06 7:57:11,19662,4.78,190.74,-33594.19,1089
2024-10-06 7:57:12,19698,4.8,191.11,-33621.32,1090
2024-10-06 7:57:13,19731,4.79,191.44,-33646.14,1091
2024-10-06 7:57:14,19768,4.79,191.82,-33673.94,1092
2024-10-06 7:57:15,19806,4.8,192.21,-33702.45,1093
2024-10-06 7:57:16,19843,4.8,192.59,-33730.15,1094
2024-10-06 7:57:17,19879,4.81,192.96,-33757.07,1095
2024-10-06 7:57:18,19914,4.81,193.32,-33783.2,1096
2024-10-06 7:57:19,19951,4.81,193.69,-33810.79,1097
2024-10-06 7:57:20,19984,4.81,194.03,-33835.36,1098
2024-10-06 7:57:21,20024,4.81,194.44,-33865.09,1099
2024-10-06 7:57:22,20062,4.81,194.83,-33893.31,1100
2024-10-06 7:57:23,20100,4.81,195.22,-33921.48,1101
2024-10-06 7:57:24,20129,4.81,195.52,-33942.93,1102
2024-10-06 7:57:25,20165,4.81,195.88,-33969.56,1103
2024-10-06 7:57:26,20197,4.81,196.21,-33993.17,1104
2024-10-06 7:57:27,20235,4.81,196.6,-34021.19,1105
2024-10-06 7:57:28,20268,4.81,196.94,-34045.48,1106
2024-10-06 7:57:29,20302,4.81,197.28,-34070.47,1107
2024-10-06 7:57:30,20335,4.81,197.62,-34094.69,1108
2024-10-06 7:57:31,20372,4.82,198,-34121.82,1109
2024-10-06 7:57:32,20407,4.82,198.36,-34147.44,1110
2024-10-06 7:57:33,20440,4.82,198.7,-34171.57,1111
2024-10-06 7:57:35,20475,4.82,199.05,-34197.11,1112
2024-10-06 7:57:36,20508,4.82,199.39,-34221.18,1113
2024-10-06 7:57:37,20544,4.82,199.76,-34247.4,1114
2024-10-06 7:57:38,20581,4.82,200.14,-34274.29,1115
2024-10-06 7:57:39,20616,4.83,200.5,-34299.7,1116
2024-10-06 7:57:40,20652,4.83,200.86,-34325.81,1117
2024-10-06 7:57:41,20688,4.83,201.23,-34351.88,1118
2024-10-06 7:57:42,20724,4.84,201.6,-34377.9,1119
2024-10-06 7:57:43,20759,4.83,201.96,-34403.17,1120
2024-10-06 7:57:44,20794,4.83,202.32,-34428.41,1121
2024-10-06 7:57:45,20832,4.84,202.71,-34455.77,1122
2024-10-06 7:57:46,20865,4.84,203.04,-34479.49,1123
2024-10-06 7:57:47,20903,4.84,203.43,-34506.77,1124
2024-10-06 7:57:48,20936,4.84,203.77,-34530.44,1125
2024-10-06 7:57:49,20973,4.84,204.15,-34556.93,1126
2024-10-06 7:57:50,21006,4.84,204.49,-34580.53,1127
2024-10-06 7:57:51,21041,4.85,204.84,-34605.53,1128
2024-10-06 7:57:52,21074,4.85,205.18,-34629.06,1129
2024-10-06 7:57:53,21111,4.86,205.56,-34655.4,1130
2024-10-06 7:57:54,21143,4.85,205.89,-34678.16,1131
2024-10-06 7:57:55,21177,4.86,206.23,-34702.33,1132
2024-10-06 7:57:56,21216,4.86,206.63,-34729.99,1133
2024-10-06 7:57:57,21252,4.86,207,-34755.48,1134
2024-10-06 7:57:58,21287,4.86,207.36,-34780.25,1135
2024-10-06 7:57:59,21322,4.87,207.72,-34804.98,1136
2024-10-06 7:58:00,21360,4.87,208.11,-34831.79,1137
2024-10-06 7:58:01,21397,4.87,208.48,-34857.85,1138
2024-10-06 7:58:02,21434,4.87,208.86,-34883.89,1139
2024-10-06 7:58:03,21469,4.87,209.22,-34908.47,1140
2024-10-06 7:58:04,21506,4.88,209.6,-34934.43,1141
2024-10-06 7:58:05,21541,4.88,209.96,-34958.96,1142
2024-10-06 7:58:06,21577,4.88,210.33,-34984.15,1143
2024-10-06 7:58:07,21612,4.89,210.68,-35008.61,1144
2024-10-06 7:58:08,21648,4.89,211.05,-35033.73,1145
2024-10-06 7:58:09,21684,4.89,211.42,-35058.82,1146
2024-10-06 7:58:10,21717,4.89,211.76,-35081.8,1147
2024-10-06 7:58:11,21752,4.89,212.12,-35106.12,1148
2024-10-06 7:58:12,21788,4.9,212.48,-35131.11,1149
2024-10-06 7:58:13,21823,4.89,212.84,-35155.38,1150
2024-10-06 7:58:14,21857,4.9,213.19,-35178.93,1151
2024-10-06 7:58:15,21893,4.91,213.56,-35203.82,1152
2024-10-06 7:58:16,21928,4.91,213.92,-35227.98,1153
2024-10-06 7:58:17,21962,4.92,214.26,-35251.44,1154
2024-10-06 7:58:18,21999,4.92,214.64,-35276.94,1155
2024-10-06 7:58:19,22034,4.92,215,-35301.01,1156
2024-10-06 7:58:20,22068,4.92,215.35,-35324.37,1157
2024-10-06 7:58:21,22104,4.92,215.72,-35349.07,1158
2024-10-06 7:58:22,22138,4.93,216.06,-35372.37,1159
2024-10-06 7:58:23,22173,4.93,216.42,-35396.32,1160
2024-10-06 7:58:24,22207,4.93,216.77,-35419.57,1161
2024-10-06 7:58:25,22244,4.94,217.15,-35444.83,1162
2024-10-06 7:58:26,22279,4.93,217.51,-35468.69,1163
2024-10-06 7:58:27,22314,4.93,217.86,-35492.52,1164
2024-10-06 7:58:28,22348,4.94,218.21,-35515.65,1165
2024-10-06 7:58:29,22380,4.94,218.54,-35537.38,1166
2024-10-06 7:58:30,22415,4.95,218.9,-35561.13,1167
2024-10-06 7:58:31,22449,4.95,219.24,-35584.17,1168
2024-10-06 7:58:32,22483,4.95,219.59,-35607.18,1169
2024-10-06 7:58:33,22518,4.95,219.95,-35630.83,1170
2024-10-06 7:58:34,22552,4.95,220.3,-35653.79,1171
2024-10-06 7:58:35,22587,4.96,220.66,-35677.39,1172
2024-10-06 7:58:36,22621,4.96,221,-35700.28,1173
2024-10-06 7:58:37,22655,4.96,221.35,-35723.14,1174
2024-10-06 7:58:38,22690,4.96,221.71,-35746.66,1175
2024-10-06 7:58:39,22724,4.96,222.06,-35769.47,1176
2024-10-06 7:58:40,22757,4.97,222.39,-35791.59,1177
2024-10-06 7:58:41,22793,4.97,222.76,-35815.68,1178
2024-10-06 7:58:42,22827,4.97,223.11,-35838.42,1179
2024-10-06 7:58:43,22862,4.98,223.47,-35861.78,1180
2024-10-06 7:58:44,22897,4.98,223.83,-35885.13,1181
2024-10-06 7:58:46,22932,4.98,224.18,-35908.44,1182
2024-10-06 7:58:47,22967,4.98,224.54,-35931.71,1183
2024-10-06 7:58:48,23000,4.99,224.88,-35953.64,1184
2024-10-06 7:58:49,23036,4.99,225.25,-35977.53,1185
2024-10-06 7:58:50,23066,4.99,225.55,-35997.42,1186
2024-10-06 7:58:51,23103,4.99,225.93,-36021.92,1187
2024-10-06 7:58:52,23134,4.99,226.25,-36042.41,1188
2024-10-06 7:58:53,23168,5,226.6,-36064.88,1189
2024-10-06 7:58:54,23203,5,226.96,-36087.96,1190
2024-10-06 7:58:55,23237,5,227.3,-36110.36,1191
2024-10-06 7:58:56,23273,5.01,227.67,-36134.05,1192
2024-10-06 7:58:57,23309,5.01,228.04,-36157.72,1193
2024-10-06 7:58:58,23345,5.02,228.41,-36181.35,1194
2024-10-06 7:58:59,23381,5.02,228.78,-36204.96,1195
2024-10-06 7:59:00,23416,5.02,229.13,-36227.87,1196
2024-10-06 7:59:01,23450,5.02,229.48,-36250.11,1197
2024-10-06 7:59:02,23484,5.03,229.83,-36272.32,1198
2024-10-06 7:59:03,23520,5.03,230.2,-36295.82,1199
2024-10-06 7:59:04,23553,5.03,230.54,-36317.32,1200
2024-10-06 7:59:05,23590,5.04,230.91,-36341.4,1201
2024-10-06 7:59:06,23627,5.04,231.29,-36365.46,1202
2024-10-06 7:59:07,23662,5.04,231.65,-36388.18,1203
2024-10-06 7:59:08,23698,5.04,232.02,-36411.54,1204
2024-10-06 7:59:09,23734,5.04,232.39,-36434.86,1205
2024-10-06 7:59:10,23768,5.05,232.73,-36456.85,1206
2024-10-06 7:59:11,23803,5.05,233.09,-36479.47,1207
2024-10-06 7:59:12,23837,5.05,233.44,-36501.42,1208
2024-10-06 7:59:13,23872,5.05,233.8,-36523.97,1209
2024-10-06 7:59:14,23905,5.05,234.14,-36545.23,1210
2024-10-06 7:59:15,23939,5.06,234.48,-36567.09,1211
2024-10-06 7:59:16,23974,5.06,234.84,-36589.59,1212
2024-10-06 7:59:17,24006,5.06,235.17,-36610.12,1213
2024-10-06 7:59:18,24041,5.07,235.53,-36632.55,1214
2024-10-06 7:59:19,24076,5.07,235.88,-36654.96,1215
2024-10-06 7:59:20,24109,5.07,236.22,-36676.07,1216
2024-10-06 7:59:21,24142,5.07,236.56,-36697.15,1217
2024-10-06 7:59:22,24178,5.08,236.93,-36720.12,1218
2024-10-06 7:59:23,24211,5.08,237.27,-36741.16,1219
2024-10-06 7:59:24,24247,5.08,237.63,-36764.06,1220
2024-10-06 7:59:25,24281,5.08,237.98,-36785.69,1221
2024-10-06 7:59:26,24317,5.09,238.35,-36808.55,1222
2024-10-06 7:59:27,24349,5.09,238.68,-36828.86,1223
2024-10-06 7:59:28,24384,5.09,239.03,-36851.04,1224
2024-10-06 7:59:29,24417,5.09,239.37,-36871.93,1225
2024-10-06 7:59:30,24450,5.1,239.71,-36892.79,1226
2024-10-06 7:59:31,24484,5.1,240.06,-36914.27,1227
2024-10-06 7:59:32,24516,5.1,240.39,-36934.45,1228
2024-10-06 7:59:33,24550,5.1,240.73,-36955.88,1229
2024-10-06 7:59:34,24584,5.1,241.08,-36977.29,1230
2024-10-06 7:59:35,24617,5.11,241.42,-36998.04,1231
2024-10-06 7:59:36,24649,5.11,241.75,-37018.14,1232
2024-10-06 7:59:37,24684,5.11,242.1,-37040.1,1233
2024-10-06 7:59:38,24718,5.11,242.45,-37061.4,1234
2024-10-06 7:59:39,24754,5.12,242.82,-37083.95,1235
2024-10-06 7:59:40,24787,5.13,243.16,-37104.58,1236
2024-10-06 7:59:41,24822,5.13,243.51,-37126.44,1237
2024-10-06 7:59:42,24857,5.13,243.87,-37148.27,1238
2024-10-06 7:59:43,24891,5.14,244.22,-37169.46,1239
2024-10-06 7:59:44,24924,5.14,244.56,-37190,1240
2024-10-06 7:59:45,24961,5.14,244.94,-37213.01,1241
2024-10-06 7:59:46,24994,5.15,245.27,-37233.52,1242
2024-10-06 7:59:47,25029,5.15,245.63,-37255.24,1243
2024-10-06 7:59:48,25062,5.15,245.97,-37275.68,1244
2024-10-06 7:59:49,25094,5.15,246.3,-37295.48,1245
2024-10-06 7:59:50,25127,5.15,246.63,-37315.91,1246
2024-10-06 7:59:51,25161,5.16,246.98,-37336.91,1247
2024-10-06 7:59:52,25193,5.16,247.31,-37356.66,1248
2024-10-06 7:59:53,25228,5.16,247.67,-37378.24,1249
2024-10-06 7:59:55,25261,5.17,248,-37398.55,1250
2024-10-06 7:59:56,25294,5.17,248.34,-37418.86,1251
2024-10-06 7:59:57,25327,5.17,248.68,-37439.13,1252
2024-10-06 7:59:58,25363,5.17,249.05,-37461.23,1253
2024-10-06 7:59:59,25399,5.18,249.42,-37483.3,1254
2024-10-06 8:00:00,25432,5.18,249.75,-37503.52,1255
2024-10-06 8:00:01,25465,5.18,250.09,-37523.7,1256
2024-10-06 8:00:02,25499,5.18,250.44,-37544.48,1257
2024-10-06 8:00:03,25532,5.19,250.78,-37564.62,1258
2024-10-06 8:00:04,25569,5.19,251.15,-37587.19,1259
2024-10-06 8:00:05,25602,5.2,251.49,-37607.29,1260
2024-10-06 8:00:06,25638,5.2,251.86,-37629.2,1261
2024-10-06 8:00:07,25673,5.2,252.22,-37650.46,1262
2024-10-06 8:00:08,25708,5.2,252.58,-37671.73,1263
2024-10-06 8:00:09,25743,5.2,252.93,-37692.95,1264
2024-10-06 8:00:10,25777,5.2,253.28,-37713.54,1265
2024-10-06 8:00:11,25813,5.21,253.65,-37735.32,1266
2024-10-06 8:00:12,25845,5.21,253.98,-37754.67,1267
2024-10-06 8:00:13,25882,5.21,254.36,-37777,1268
2024-10-06 8:00:14,25914,5.22,254.68,-37796.32,1269
2024-10-06 8:00:15,25948,5.22,255.03,-37816.8,1270
2024-10-06 8:00:16,25981,5.22,255.37,-37836.66,1271
2024-10-06 8:00:17,26014,5.22,255.71,-37856.51,1272
2024-10-06 8:00:18,26048,5.22,256.05,-37876.93,1273
2024-10-06 8:00:19,26083,5.23,256.41,-37897.93,1274
2024-10-06 8:00:20,26117,5.23,256.76,-37918.31,1275
2024-10-06 8:00:21,26147,5.24,257.07,-37936.28,1276
2024-10-06 8:00:22,26183,5.24,257.43,-37957.81,1277
2024-10-06 8:00:23,26216,5.25,257.77,-37977.53,1278
2024-10-06 8:00:24,26251,5.25,258.13,-37998.43,1279
2024-10-06 8:00:25,26280,5.25,258.43,-38015.71,1280
2024-10-06 8:00:26,26313,5.26,258.76,-38035.38,1281
2024-10-06 8:00:27,26344,5.26,259.08,-38053.83,1282
2024-10-06 8:00:28,26378,5.26,259.43,-38074.05,1283
2024-10-06 8:00:29,26411,5.27,259.77,-38093.64,1284
2024-10-06 8:00:30,26444,5.27,260.1,-38113.23,1285
2024-10-06 8:00:31,26477,5.27,260.44,-38132.79,1286
2024-10-06 8:00:32,26512,5.27,260.8,-38153.52,1287
2024-10-06 8:00:33,26546,5.28,261.15,-38173.63,1288
2024-10-06 8:00:34,26579,5.28,261.49,-38193.13,1289
2024-10-06 8:00:35,26613,5.28,261.83,-38213.2,1290
2024-10-06 8:00:36,26646,5.28,262.17,-38232.66,1291
2024-10-06 8:00:37,26681,5.28,262.53,-38253.29,1292
2024-10-06 8:00:38,26715,5.29,262.88,-38273.29,1293
2024-10-06 8:00:39,26750,5.29,263.23,-38293.86,1294
2024-10-06 8:00:40,26784,5.29,263.58,-38313.84,1295
2024-10-06 8:00:41,26821,5.29,263.96,-38335.53,1296
2024-10-06 8:00:42,26856,5.3,264.32,-38356.05,1297
2024-10-06 8:00:43,26890,5.3,264.67,-38375.95,1298
2024-10-06 8:00:44,26926,5.31,265.03,-38397,1299
2024-10-06 8:00:45,26962,5.31,265.4,-38418.03,1300
2024-10-06 8:00:46,26997,5.31,265.76,-38438.46,1301
2024-10-06 8:00:47,27032,5.31,266.12,-38458.87,1302
2024-10-06 8:00:48,27067,5.32,266.48,-38479.25,1303
2024-10-06 8:00:49,27102,5.32,266.83,-38499.6,1304
2024-10-06 8:00:50,27136,5.32,267.18,-38519.36,1305
2024-10-06 8:00:51,27171,5.32,267.54,-38539.67,1306
2024-10-06 8:00:52,27206,5.32,267.9,-38559.97,1307
2024-10-06 8:00:53,27242,5.33,268.27,-38580.83,1308
2024-10-06 8:00:54,27276,5.33,268.61,-38600.5,1309
2024-10-06 8:00:55,27311,5.34,268.97,-38620.73,1310
2024-10-06 8:00:56,27345,5.34,269.32,-38640.37,1311
2024-10-06 8:00:57,27381,5.34,269.69,-38661.14,1312
2024-10-06 8:00:58,27417,5.36,270.06,-38681.88,1313
2024-10-06 8:00:59,27452,5.36,270.41,-38702.03,1314
