Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),Timestamp(Sec)
2024-08-28 11:56:20,15255,4.87,145.66,-29921.67,886
2024-08-28 11:56:21,15284,4.87,145.96,-29948.51,887
2024-08-28 11:56:22,15313,4.87,146.26,-29975.29,888
2024-08-28 11:56:23,15344,4.87,146.58,-30003.89,889
2024-08-28 11:56:24,15376,4.87,146.9,-30033.35,890
2024-08-28 11:56:25,15405,4.87,147.2,-30060.01,891
2024-08-28 11:56:26,15431,4.87,147.47,-30083.88,892
2024-08-28 11:56:27,15460,4.87,147.76,-30110.47,893
2024-08-28 11:56:28,15490,4.87,148.07,-30137.92,894
2024-08-28 11:56:29,15518,4.88,148.35,-30163.5,895
2024-08-28 11:56:30,15547,4.88,148.65,-30189.97,896
2024-08-28 11:56:31,15577,4.88,148.96,-30217.3,897
2024-08-28 11:56:32,15605,4.88,149.24,-30242.77,898
2024-08-28 11:56:33,15638,4.88,149.58,-30272.74,899
2024-08-28 11:56:34,15667,4.88,149.88,-30299.04,900
2024-08-28 11:56:35,15694,4.88,150.15,-30323.49,901
2024-08-28 11:56:36,15720,4.88,150.42,-30347.01,902
2024-08-28 11:56:37,15745,4.89,150.68,-30369.58,903
2024-08-28 11:56:38,15772,4.89,150.95,-30393.93,904
2024-08-28 11:56:39,15802,4.89,151.26,-30420.94,905
2024-08-28 11:56:40,15831,4.89,151.56,-30447.02,906
2024-08-28 11:56:41,15858,4.89,151.83,-30471.26,907
2024-08-28 11:56:42,15887,4.89,152.13,-30497.27,908
2024-08-28 11:56:43,15917,4.89,152.44,-30524.13,909
2024-08-28 11:56:44,15946,4.9,152.73,-30550.05,910
2024-08-28 11:56:45,15973,4.9,153.01,-30574.15,911
2024-08-28 11:56:46,15999,4.89,153.27,-30597.34,912
2024-08-28 11:56:47,16024,4.9,153.53,-30619.6,913
2024-08-28 11:56:48,16051,4.9,153.81,-30643.6,914
2024-08-28 11:56:49,16079,4.9,154.09,-30668.46,915
2024-08-28 11:56:50,16107,4.91,154.38,-30693.28,916
2024-08-28 11:56:51,16135,4.91,154.67,-30718.08,917
2024-08-28 11:56:52,16165,4.91,154.97,-30744.6,918
2024-08-28 11:56:53,16195,4.91,155.28,-30771.09,919
2024-08-28 11:56:54,16225,4.92,155.59,-30797.53,920
2024-08-28 11:56:55,16253,4.92,155.87,-30822.18,921
2024-08-28 11:56:56,16280,4.92,156.15,-30845.91,922
2024-08-28 11:56:57,16309,4.92,156.45,-30871.37,923
2024-08-28 11:56:58,16336,4.92,156.72,-30895.04,924
2024-08-28 11:56:59,16365,4.92,157.02,-30920.42,925
2024-08-28 11:57:00,16394,4.92,157.31,-30945.76,926
2024-08-28 11:57:01,16424,4.93,157.62,-30971.95,927
2024-08-28 11:57:02,16453,4.93,157.92,-30997.23,928
2024-08-28 11:57:03,16485,4.93,158.25,-31025.07,929
2024-08-28 11:57:04,16513,4.93,158.53,-31049.4,930
2024-08-28 11:57:05,16539,4.93,158.8,-31071.97,931
2024-08-28 11:57:06,16567,4.94,159.08,-31096.23,932
2024-08-28 11:57:07,16593,4.94,159.35,-31118.74,933
2024-08-28 11:57:08,16621,4.94,159.64,-31142.94,934
2024-08-28 11:57:09,16648,4.94,159.91,-31166.25,935
2024-08-28 11:57:10,16676,4.94,160.2,-31190.39,936
2024-08-28 11:57:12,16703,4.94,160.47,-31213.63,937
2024-08-28 11:57:13,16731,4.95,160.76,-31237.71,938
2024-08-28 11:57:14,16760,4.95,161.06,-31262.6,939
2024-08-28 11:57:15,16789,4.95,161.35,-31287.46,940
2024-08-28 11:57:16,16817,4.95,161.64,-31311.44,941
2024-08-28 11:57:17,16845,4.95,161.93,-31335.39,942
2024-08-28 11:57:18,16874,4.95,162.22,-31360.14,943
2024-08-28 11:57:19,16903,4.96,162.52,-31384.87,944
2024-08-28 11:57:20,16932,4.96,162.82,-31409.57,945
2024-08-28 11:57:21,16960,4.96,163.1,-31433.38,946
2024-08-28 11:57:22,16989,4.96,163.4,-31458.01,947
2024-08-28 11:57:23,17017,4.96,163.69,-31481.75,948
2024-08-28 11:57:24,17048,4.96,164,-31508,949
2024-08-28 11:57:25,17077,4.96,164.3,-31532.53,950
2024-08-28 11:57:26,17104,4.96,164.58,-31555.32,951
2024-08-28 11:57:27,17128,4.97,164.82,-31575.57,952
2024-08-28 11:57:28,17152,4.97,165.07,-31595.79,953
2024-08-28 11:57:29,17176,4.97,165.31,-31615.98,954
2024-08-28 11:57:30,17204,4.97,165.6,-31639.52,955
2024-08-28 11:57:31,17231,4.97,165.88,-31662.2,956
2024-08-28 11:57:32,17260,4.97,166.17,-31686.5,957
2024-08-28 11:57:33,17288,4.98,166.46,-31709.95,958
2024-08-28 11:57:34,17316,4.98,166.74,-31733.36,959
2024-08-28 11:57:35,17345,4.98,167.04,-31757.58,960
2024-08-28 11:57:36,17371,4.98,167.31,-31779.27,961
2024-08-28 11:57:37,17397,4.98,167.57,-31800.92,962
2024-08-28 11:57:38,17424,4.98,167.85,-31823.38,963
2024-08-28 11:57:39,17451,4.98,168.13,-31845.81,964
2024-08-28 11:57:40,17477,4.98,168.39,-31867.39,965
2024-08-28 11:57:41,17505,4.98,168.68,-31890.59,966
2024-08-28 11:57:42,17532,4.98,168.95,-31912.95,967
2024-08-28 11:57:43,17561,4.98,169.25,-31936.92,968
2024-08-28 11:57:44,17590,4.98,169.55,-31960.86,969
2024-08-28 11:57:45,17619,4.98,169.84,-31984.78,970
2024-08-28 11:57:46,17647,4.98,170.13,-32007.83,971
2024-08-28 11:57:47,17674,4.98,170.41,-32030.04,972
2024-08-28 11:57:48,17702,4.99,170.69,-32053.03,973
2024-08-28 11:57:49,17728,4.99,170.96,-32074.37,974
2024-08-28 11:57:50,17754,4.99,171.22,-32095.67,975
2024-08-28 11:57:51,17781,4.99,171.5,-32117.76,976
2024-08-28 11:57:52,17809,4.99,171.79,-32140.65,977
2024-08-28 11:57:53,17836,4.99,172.06,-32162.69,978
2024-08-28 11:57:54,17864,4.99,172.35,-32185.52,979
2024-08-28 11:57:55,17894,4.99,172.66,-32209.95,980
2024-08-28 11:57:56,17920,4.99,172.92,-32231.08,981
2024-08-28 11:57:57,17945,5,173.18,-32251.4,982
2024-08-28 11:57:58,17971,5,173.44,-32272.49,983
2024-08-28 11:57:59,17996,5,173.7,-32292.75,984
2024-08-28 11:58:00,18023,5,173.98,-32314.6,985
2024-08-28 11:58:01,18050,5,174.25,-32336.43,986
2024-08-28 11:58:02,18079,5,174.55,-32359.85,987
2024-08-28 11:58:03,18107,5,174.83,-32382.42,988
2024-08-28 11:58:04,18135,5,175.12,-32404.98,989
2024-08-28 11:58:05,18166,5.01,175.44,-32429.92,990
2024-08-28 11:58:06,18193,5,175.71,-32451.6,991
2024-08-28 11:58:07,18219,5.01,175.98,-32472.47,992
2024-08-28 11:58:08,18245,5.01,176.25,-32493.3,993
2024-08-28 11:58:09,18271,5.01,176.51,-32514.12,994
2024-08-28 11:58:10,18299,5.02,176.8,-32536.5,995
2024-08-28 11:58:11,18325,5.02,177.06,-32557.27,996
2024-08-28 11:58:13,18352,5.03,177.34,-32578.82,997
2024-08-28 11:58:14,18378,5.03,177.61,-32599.52,998
2024-08-28 11:58:15,18405,5.03,177.88,-32621.01,999
2024-08-28 11:58:16,18435,5.03,178.19,-32644.85,1000
2024-08-28 11:58:17,18463,5.04,178.48,-32667.08,1001
2024-08-28 11:58:18,18488,5.04,178.73,-32686.89,1002
2024-08-28 11:58:19,18515,5.04,179.01,-32708.28,1003
2024-08-28 11:58:20,18540,5.04,179.26,-32728.07,1004
2024-08-28 11:58:21,18566,5.05,179.53,-32748.61,1005
2024-08-28 11:58:22,18592,5.05,179.8,-32769.13,1006
2024-08-28 11:58:23,18619,5.06,180.07,-32790.42,1007
2024-08-28 11:58:24,18644,5.05,180.33,-32810.11,1008
2024-08-28 11:58:25,18671,5.06,180.6,-32831.34,1009
2024-08-28 11:58:26,18699,5.07,180.89,-32853.34,1010
2024-08-28 11:58:27,18729,5.07,181.2,-32876.89,1011
2024-08-28 11:58:28,18754,5.07,181.45,-32896.48,1012
2024-08-28 11:58:29,18780,5.08,181.72,-32916.84,1013
2024-08-28 11:58:30,18806,5.08,181.98,-32937.17,1014
2024-08-28 11:58:31,18831,5.08,182.24,-32956.69,1015
2024-08-28 11:58:32,18858,5.08,182.52,-32977.76,1016
2024-08-28 11:58:33,18884,5.09,182.78,-32998.03,1017
2024-08-28 11:58:34,18911,5.09,183.06,-33019.05,1018
2024-08-28 11:58:35,18939,5.09,183.34,-33040.81,1019
2024-08-28 11:58:36,18966,5.09,183.62,-33061.78,1020
2024-08-28 11:58:37,18993,5.1,183.9,-33082.73,1021
2024-08-28 11:58:38,19019,5.1,184.16,-33102.88,1022
2024-08-28 11:58:39,19043,5.1,184.41,-33121.47,1023
2024-08-28 11:58:40,19067,5.1,184.65,-33140.02,1024
2024-08-28 11:58:41,19093,5.1,184.92,-33160.11,1025
2024-08-28 11:58:42,19119,5.11,185.19,-33180.16,1026
2024-08-28 11:58:43,19145,5.11,185.45,-33200.21,1027
2024-08-28 11:58:44,19173,5.11,185.74,-33221.77,1028
2024-08-28 11:58:45,19200,5.11,186.01,-33242.53,1029
2024-08-28 11:58:46,19228,5.11,186.3,-33264.04,1030
2024-08-28 11:58:47,19257,5.12,186.6,-33286.29,1031
2024-08-28 11:58:48,19282,5.13,186.85,-33305.44,1032
2024-08-28 11:58:49,19305,5.12,187.09,-33323.05,1033
2024-08-28 11:58:50,19329,5.13,187.33,-33341.41,1034
2024-08-28 11:58:51,19353,5.14,187.58,-33359.75,1035
2024-08-28 11:58:52,19377,5.14,187.82,-33378.06,1036
2024-08-28 11:58:53,19401,5.14,188.07,-33396.36,1037
2024-08-28 11:58:54,19426,5.14,188.33,-33415.41,1038
2024-08-28 11:58:55,19453,5.15,188.6,-33435.95,1039
2024-08-28 11:58:56,19480,5.15,188.88,-33456.48,1040
2024-08-28 11:58:57,19507,5.15,189.15,-33476.96,1041
2024-08-28 11:58:58,19535,5.15,189.44,-33498.2,1042
2024-08-28 11:58:59,19561,5.16,189.71,-33517.89,1043
2024-08-28 11:59:00,19583,5.16,189.93,-33534.54,1044
2024-08-28 11:59:01,19608,5.16,190.19,-33553.45,1045
2024-08-28 11:59:02,19632,5.16,190.43,-33571.57,1046
2024-08-28 11:59:03,19664,5.17,190.76,-33595.7,1047
2024-08-28 11:59:04,19702,5.17,191.15,-33624.33,1048
2024-08-28 11:59:05,19740,5.17,191.54,-33652.91,1049
2024-08-28 11:59:06,19779,5.17,191.94,-33682.2,1050
2024-08-28 11:59:07,19820,5.17,192.36,-33712.93,1051
2024-08-28 11:59:08,19859,5.17,192.75,-33742.13,1052
2024-08-28 11:59:09,19899,5.18,193.16,-33772.01,1053
2024-08-28 11:59:10,19940,5.18,193.58,-33802.61,1054
2024-08-28 11:59:11,19982,5.18,194.01,-33833.88,1055
2024-08-28 11:59:12,20025,5.18,194.45,-33865.86,1056
2024-08-28 11:59:14,20066,5.18,194.87,-33896.29,1057
2024-08-28 11:59:15,20106,5.18,195.28,-33925.92,1058
2024-08-28 11:59:16,20147,5.18,195.7,-33956.25,1059
2024-08-28 11:59:17,20188,5.18,196.12,-33986.53,1060
2024-08-28 11:59:18,20230,5.19,196.55,-34017.5,1061
2024-08-28 11:59:19,20272,5.19,196.98,-34048.41,1062
2024-08-28 11:59:20,20312,5.18,197.39,-34077.81,1063
2024-08-28 11:59:21,20352,5.19,197.8,-34107.16,1064
2024-08-28 11:59:22,20391,5.18,198.2,-34135.73,1065
2024-08-28 11:59:23,20431,5.18,198.6,-34165,1066
2024-08-28 11:59:24,20471,5.18,199.01,-34194.21,1067
2024-08-28 11:59:25,20509,5.18,199.4,-34221.91,1068
2024-08-28 11:59:26,20548,5.18,199.8,-34250.3,1069
2024-08-28 11:59:27,20588,5.18,200.21,-34279.38,1070
2024-08-28 11:59:28,20628,5.18,200.62,-34308.41,1071
2024-08-28 11:59:29,20667,5.19,201.02,-34336.67,1072
2024-08-28 11:59:30,20709,5.18,201.45,-34367.06,1073
2024-08-28 11:59:31,20748,5.18,201.85,-34395.22,1074
2024-08-28 11:59:32,20788,5.19,202.26,-34424.08,1075
2024-08-28 11:59:33,20829,5.19,202.67,-34453.61,1076
2024-08-28 11:59:34,20870,5.18,203.09,-34483.08,1077
2024-08-28 11:59:35,20911,5.19,203.51,-34512.51,1078
2024-08-28 11:59:36,20952,5.19,203.93,-34541.89,1079
2024-08-28 11:59:37,20992,5.19,204.34,-34570.52,1080
2024-08-28 11:59:38,21032,5.2,204.75,-34599.09,1081
2024-08-28 11:59:39,21074,5.19,205.18,-34629.06,1082
2024-08-28 11:59:40,21114,5.2,205.59,-34657.54,1083
2024-08-28 11:59:41,21156,5.2,206.02,-34687.42,1084
2024-08-28 11:59:42,21196,5.2,206.43,-34715.8,1085
2024-08-28 11:59:43,21237,5.21,206.85,-34744.87,1086
2024-08-28 11:59:44,21276,5.21,207.25,-34772.48,1087
2024-08-28 11:59:45,21314,5.21,207.64,-34799.34,1088
2024-08-28 11:59:46,21354,5.22,208.04,-34827.56,1089
2024-08-28 11:59:47,21395,5.22,208.46,-34856.45,1090
2024-08-28 11:59:48,21436,5.22,208.88,-34885.29,1091
2024-08-28 11:59:49,21475,5.22,209.28,-34912.7,1092
2024-08-28 11:59:50,21515,5.23,209.69,-34940.75,1093
2024-08-28 11:59:51,21554,5.23,210.09,-34968.06,1094
2024-08-28 11:59:52,21595,5.23,210.51,-34996.73,1095
2024-08-28 11:59:53,21636,5.23,210.93,-35025.36,1096
2024-08-28 11:59:54,21677,5.24,211.35,-35053.95,1097
2024-08-28 11:59:55,21716,5.25,211.75,-35081.09,1098
2024-08-28 11:59:56,21756,5.25,212.16,-35108.91,1099
2024-08-28 11:59:57,21797,5.25,212.58,-35137.36,1100
2024-08-28 11:59:58,21837,5.25,212.98,-35165.08,1101
2024-08-28 11:59:59,21878,5.25,213.4,-35193.45,1102
2024-08-28 12:00:00,21919,5.26,213.82,-35221.78,1103
2024-08-28 12:00:01,21959,5.25,214.23,-35249.37,1104
2024-08-28 12:00:02,21998,5.26,214.63,-35276.23,1105
2024-08-28 12:00:03,22039,5.26,215.05,-35304.44,1106
2024-08-28 12:00:04,22079,5.26,215.46,-35331.92,1107
2024-08-28 12:00:05,22121,5.26,215.89,-35360.72,1108
2024-08-28 12:00:06,22161,5.26,216.3,-35388.12,1109
2024-08-28 12:00:07,22203,5.27,216.73,-35416.83,1110
2024-08-28 12:00:08,22241,5.27,217.12,-35442.78,1111
2024-08-28 12:00:09,22282,5.27,217.54,-35470.73,1112
2024-08-28 12:00:10,22322,5.27,217.95,-35497.96,1113
2024-08-28 12:00:11,22363,5.27,218.36,-35525.84,1114
2024-08-28 12:00:12,22404,5.28,218.78,-35553.67,1115
2024-08-28 12:00:13,22444,5.28,219.19,-35580.78,1116
2024-08-28 12:00:15,22484,5.28,219.6,-35607.85,1117
2024-08-28 12:00:16,22525,5.29,220.02,-35635.57,1118
2024-08-28 12:00:17,22565,5.29,220.43,-35662.55,1119
2024-08-28 12:00:18,22606,5.29,220.85,-35690.19,1120
2024-08-28 12:00:19,22647,5.3,221.27,-35717.78,1121
2024-08-28 12:00:20,22688,5.3,221.69,-35745.32,1122
2024-08-28 12:00:21,22728,5.31,222.1,-35772.16,1123
2024-08-28 12:00:22,22767,5.31,222.5,-35798.28,1124
2024-08-28 12:00:23,22806,5.31,222.9,-35824.38,1125
2024-08-28 12:00:24,22846,5.3,223.3,-35851.11,1126
2024-08-28 12:00:25,22886,5.31,223.71,-35877.79,1127
2024-08-28 12:00:26,22927,5.31,224.13,-35905.11,1128
2024-08-28 12:00:27,22968,5.31,224.55,-35932.38,1129
2024-08-28 12:00:28,23006,5.31,224.94,-35957.63,1130
2024-08-28 12:00:29,23046,5.31,225.35,-35984.16,1131
2024-08-28 12:00:30,23085,5.32,225.75,-36010,1132
2024-08-28 12:00:31,23125,5.32,226.16,-36036.46,1133
2024-08-28 12:00:32,23165,5.32,226.57,-36062.89,1134
2024-08-28 12:00:33,23205,5.32,226.98,-36089.27,1135
2024-08-28 12:00:34,23244,5.32,227.38,-36114.97,1136
2024-08-28 12:00:35,23284,5.32,227.78,-36141.29,1137
2024-08-28 12:00:36,23324,5.33,228.19,-36167.57,1138
2024-08-28 12:00:37,23363,5.33,228.59,-36193.15,1139
2024-08-28 12:00:38,23404,5.33,229.01,-36220.02,1140
2024-08-28 12:00:39,23444,5.34,229.42,-36246.18,1141
2024-08-28 12:00:40,23483,5.34,229.82,-36271.68,1142
2024-08-28 12:00:41,23523,5.34,230.23,-36297.77,1143
2024-08-28 12:00:42,23562,5.34,230.63,-36323.18,1144
2024-08-28 12:00:43,23602,5.36,231.04,-36349.22,1145
2024-08-28 12:00:44,23641,5.36,231.44,-36374.55,1146
2024-08-28 12:00:45,23682,5.36,231.86,-36401.16,1147
2024-08-28 12:00:46,23721,5.36,232.25,-36426.43,1148
2024-08-28 12:00:47,23757,5.37,232.62,-36449.75,1149
2024-08-28 12:00:48,23795,5.37,233.01,-36474.29,1150
2024-08-28 12:00:49,23835,5.37,233.42,-36500.13,1151
2024-08-28 12:00:50,23874,5.38,233.82,-36525.27,1152
2024-08-28 12:00:51,23914,5.38,234.23,-36551.02,1153
2024-08-28 12:00:52,23954,5.38,234.64,-36576.73,1154
2024-08-28 12:00:53,23994,5.39,235.05,-36602.42,1155
2024-08-28 12:00:54,24033,5.39,235.44,-36627.43,1156
2024-08-28 12:00:55,24073,5.39,235.85,-36653.05,1157
2024-08-28 12:00:56,24113,5.39,236.26,-36678.62,1158
2024-08-28 12:00:57,24154,5.4,236.68,-36704.81,1159
2024-08-28 12:00:58,24195,5.4,237.1,-36730.96,1160
2024-08-28 12:00:59,24235,5.41,237.51,-36756.43,1161
2024-08-28 12:01:00,24273,5.41,237.9,-36780.6,1162
2024-08-28 12:01:01,24313,5.41,238.31,-36806.01,1163
2024-08-28 12:01:02,24353,5.42,238.72,-36831.39,1164
2024-08-28 12:01:03,24393,5.42,239.13,-36856.73,1165
2024-08-28 12:01:04,24433,5.43,239.54,-36882.05,1166
2024-08-28 12:01:05,24472,5.43,239.94,-36906.69,1167
2024-08-28 12:01:06,24509,5.43,240.31,-36930.05,1168
2024-08-28 12:01:07,24541,5.43,240.64,-36950.21,1169
2024-08-28 12:01:08,24545,5.43,240.68,-36952.73,1170
2024-08-28 12:01:09,24545,5.44,240.68,-36952.73,1171
2024-08-28 12:01:10,24545,5.44,240.68,-36952.73,1172
2024-08-28 12:01:11,24545,5.44,240.68,-36952.73,1173
2024-08-28 12:01:12,24546,5.44,240.69,-36953.37,1174
2024-08-28 12:01:13,24545,5.44,240.68,-36952.73,1175
2024-08-28 12:01:14,24546,5.45,240.69,-36953.37,1176
2024-08-28 12:01:16,24545,5.45,240.68,-36952.73,1177
2024-08-28 12:01:17,24545,5.45,240.68,-36952.73,1178
2024-08-28 12:01:18,24546,5.47,240.69,-36953.37,1179
2024-08-28 12:01:19,24545,5.47,240.68,-36952.73,1180
2024-08-28 12:01:20,24546,5.48,240.69,-36953.37,1181
2024-08-28 12:01:21,24546,5.49,240.69,-36953.37,1182
2024-08-28 12:01:22,24546,5.49,240.69,-36953.37,1183
2024-08-28 12:01:23,24545,5.49,240.68,-36952.73,1184
2024-08-28 12:01:24,24545,5.49,240.68,-36952.73,1185
2024-08-28 12:01:25,24546,5.5,240.69,-36953.37,1186
2024-08-28 12:01:26,24545,5.5,240.68,-36952.73,1187
2024-08-28 12:01:27,24546,5.51,240.69,-36953.37,1188
2024-08-28 12:01:28,24546,5.51,240.69,-36953.37,1189
2024-08-28 12:01:29,24546,5.51,240.69,-36953.37,1190
2024-08-28 12:01:30,24546,5.52,240.69,-36953.37,1191
2024-08-28 12:01:31,24546,5.52,240.69,-36953.37,1192
2024-08-28 12:01:32,24545,5.53,240.68,-36952.73,1193
2024-08-28 12:01:33,24546,5.53,240.69,-36953.37,1194
2024-08-28 12:01:34,24545,5.54,240.68,-36952.73,1195
2024-08-28 12:01:35,24546,5.54,240.69,-36953.37,1196
2024-08-28 12:01:36,24546,5.55,240.69,-36953.37,1197
2024-08-28 12:01:37,24546,5.55,240.69,-36953.37,1198
2024-08-28 12:01:38,24545,5.55,240.68,-36952.73,1199
2024-08-28 12:01:39,24545,5.56,240.68,-36952.73,1200
2024-08-28 12:01:40,24546,5.56,240.69,-36953.37,1201
2024-08-28 12:01:41,24545,5.57,240.68,-36952.73,1202
2024-08-28 12:01:42,24545,5.57,240.68,-36952.73,1203
2024-08-28 12:01:43,24546,5.58,240.69,-36953.37,1204
2024-08-28 12:01:44,24546,5.59,240.69,-36953.37,1205
2024-08-28 12:01:45,24546,5.59,240.69,-36953.37,1206
2024-08-28 12:01:46,24545,5.59,240.68,-36952.73,1207
2024-08-28 12:01:47,24545,5.6,240.68,-36952.73,1208
2024-08-28 12:01:48,24546,5.6,240.69,-36953.37,1209
2024-08-28 12:01:49,24545,5.61,240.68,-36952.73,1210
2024-08-28 12:01:50,24546,5.61,240.69,-36953.37,1211
2024-08-28 12:01:51,24546,5.62,240.69,-36953.37,1212
2024-08-28 12:01:52,24545,5.61,240.68,-36952.73,1213
2024-08-28 12:01:53,24546,5.62,240.69,-36953.37,1214
2024-08-28 12:01:54,24546,5.62,240.69,-36953.37,1215
2024-08-28 12:01:55,24546,5.63,240.69,-36953.37,1216
2024-08-28 12:01:56,24546,5.63,240.69,-36953.37,1217
2024-08-28 12:01:57,24546,5.63,240.69,-36953.37,1218
2024-08-28 12:01:58,24546,5.63,240.69,-36953.37,1219
2024-08-28 12:01:59,24545,5.64,240.68,-36952.73,1220
2024-08-28 12:02:00,24546,5.64,240.69,-36953.37,1221
2024-08-28 12:02:01,24545,5.64,240.68,-36952.73,1222
2024-08-28 12:02:02,24546,5.65,240.69,-36953.37,1223
2024-08-28 12:02:03,24546,5.65,240.69,-36953.37,1224
2024-08-28 12:02:04,24545,5.65,240.68,-36952.73,1225
2024-08-28 12:02:05,24546,5.65,240.69,-36953.37,1226
2024-08-28 12:02:06,24546,5.66,240.69,-36953.37,1227
2024-08-28 12:02:07,24546,5.66,240.69,-36953.37,1228
2024-08-28 12:02:08,24546,5.66,240.69,-36953.37,1229
2024-08-28 12:02:09,24546,5.67,240.69,-36953.37,1230
2024-08-28 12:02:10,24546,5.67,240.69,-36953.37,1231
2024-08-28 12:02:11,24546,5.67,240.69,-36953.37,1232
2024-08-28 12:02:12,24546,5.67,240.69,-36953.37,1233
2024-08-28 12:02:13,24545,5.67,240.68,-36952.73,1234
2024-08-28 12:02:14,24546,5.68,240.69,-36953.37,1235
2024-08-28 12:02:15,24546,5.68,240.69,-36953.37,1236
2024-08-28 12:02:17,24546,5.68,240.69,-36953.37,1237
2024-08-28 12:02:18,24546,5.69,240.69,-36953.37,1238
2024-08-28 12:02:19,24545,5.68,240.68,-36952.73,1239
2024-08-28 12:02:20,24546,5.7,240.69,-36953.37,1240
2024-08-28 12:02:21,24546,5.7,240.69,-36953.37,1241
2024-08-28 12:02:22,24546,5.7,240.69,-36953.37,1242
2024-08-28 12:02:23,24545,5.7,240.68,-36952.73,1243
2024-08-28 12:02:24,24546,5.7,240.69,-36953.37,1244
2024-08-28 12:02:25,24546,5.71,240.69,-36953.37,1245
2024-08-28 12:02:26,24546,5.71,240.69,-36953.37,1246
2024-08-28 12:02:27,24545,5.71,240.68,-36952.73,1247
2024-08-28 12:02:28,24536,5.71,240.59,-36947.06,1248
2024-08-28 12:02:29,24523,5.71,240.46,-36938.86,1249
2024-08-28 12:02:30,24511,5.7,240.33,-36931.3,1250
2024-08-28 12:02:31,24498,5.67,240.2,-36923.1,1251
2024-08-28 12:02:32,24485,5.65,240.07,-36914.89,1252
2024-08-28 12:02:33,24471,5.64,239.92,-36906.06,1253
2024-08-28 12:02:34,24457,5.62,239.78,-36897.21,1254
2024-08-28 12:02:35,24443,5.61,239.64,-36888.36,1255
2024-08-28 12:02:36,24429,5.59,239.5,-36879.5,1256
2024-08-28 12:02:37,24416,5.57,239.36,-36871.3,1257
2024-08-28 12:02:38,24402,5.56,239.22,-36862.43,1258
2024-08-28 12:02:39,24388,5.55,239.08,-36853.57,1259
2024-08-28 12:02:40,24374,5.54,238.93,-36844.7,1260
2024-08-28 12:02:41,24359,5.53,238.78,-36835.2,1261
2024-08-28 12:02:42,24345,5.52,238.64,-36826.32,1262
2024-08-28 12:02:43,24329,5.51,238.47,-36816.18,1263
2024-08-28 12:02:44,24314,5.51,238.32,-36806.65,1264
2024-08-28 12:02:45,24299,5.5,238.17,-36797.13,1265
2024-08-28 12:02:46,24282,5.49,237.99,-36786.33,1266
2024-08-28 12:02:47,24265,5.49,237.82,-36775.53,1267
2024-08-28 12:02:48,24249,5.48,237.65,-36765.35,1268
2024-08-28 12:02:49,24229,5.47,237.45,-36752.61,1269
2024-08-28 12:02:50,24212,5.46,237.28,-36741.79,1270
2024-08-28 12:02:51,24195,5.45,237.1,-36730.96,1271
2024-08-28 12:02:52,24174,5.45,236.89,-36717.57,1272
2024-08-28 12:02:53,24152,5.44,236.66,-36703.54,1273
2024-08-28 12:02:54,24130,5.44,236.44,-36689.48,1274
2024-08-28 12:02:55,24107,5.43,236.2,-36674.79,1275
2024-08-28 12:02:56,24084,5.43,235.97,-36660.09,1276
2024-08-28 12:02:57,24061,5.42,235.73,-36645.36,1277
2024-08-28 12:02:58,24039,5.42,235.51,-36631.27,1278
2024-08-28 12:02:59,24015,5.42,235.26,-36615.89,1279
2024-08-28 12:03:00,23993,5.41,235.04,-36601.78,1280
2024-08-28 12:03:01,23970,5.41,234.8,-36587.02,1281
2024-08-28 12:03:02,23943,5.4,234.52,-36569.67,1282
2024-08-28 12:03:03,23916,5.4,234.25,-36552.31,1283
2024-08-28 12:03:04,23886,5.39,233.94,-36533,1284
2024-08-28 12:03:05,23858,5.39,233.66,-36514.95,1285
2024-08-28 12:03:06,23830,5.38,233.37,-36496.9,1286
2024-08-28 12:03:07,23800,5.38,233.06,-36477.53,1287
2024-08-28 12:03:08,23771,5.38,232.77,-36458.79,1288
2024-08-28 12:03:09,23741,5.38,232.46,-36439.39,1289
2024-08-28 12:03:10,23711,5.37,232.15,-36419.96,1290
2024-08-28 12:03:11,23681,5.36,231.84,-36400.51,1291
2024-08-28 12:03:12,23652,5.36,231.55,-36381.7,1292
2024-08-28 12:03:13,23622,5.35,231.24,-36362.21,1293
2024-08-28 12:03:14,23593,5.34,230.94,-36343.37,1294
2024-08-28 12:03:15,23563,5.34,230.64,-36323.83,1295
2024-08-28 12:03:16,23534,5.34,230.34,-36304.94,1296
2024-08-28 12:03:18,23503,5.33,230.02,-36284.71,1297
2024-08-28 12:03:19,23473,5.33,229.72,-36265.14,1298
2024-08-28 12:03:20,23444,5.32,229.42,-36246.18,1299
2024-08-28 12:03:21,23414,5.32,229.11,-36226.56,1300
2024-08-28 12:03:22,23384,5.32,228.81,-36206.92,1301
2024-08-28 12:03:23,23355,5.31,228.51,-36187.9,1302
2024-08-28 12:03:24,23325,5.31,228.2,-36168.23,1303
2024-08-28 12:03:25,23293,5.31,227.88,-36147.21,1304
2024-08-28 12:03:26,23260,5.3,227.54,-36125.51,1305
2024-08-28 12:03:27,23226,5.3,227.19,-36103.11,1306
2024-08-28 12:03:28,23193,5.3,226.85,-36081.37,1307
2024-08-28 12:03:29,23159,5.29,226.51,-36058.92,1308
2024-08-28 12:03:30,23124,5.29,226.15,-36035.8,1309
2024-08-28 12:03:31,23090,5.29,225.8,-36013.31,1310
2024-08-28 12:03:32,23056,5.28,225.45,-35990.79,1311
